APP_NAM,APP_CATALOG2,APP_CATALOG1,APP_RULE,VER,cmi_app_id
百度地图,地图·导航,交通导航,loc.map.baidu.com,1,105
百度地图,地图·导航,交通导航,route.map.baidu.com,1,106
百度游戏,搜索·下载,系统工具,gamehall.m.duoku.com,1,107
百度游戏,搜索·下载,系统工具,gamesdk.m.duoku.com,1,108
百度游戏,搜索·下载,系统工具,.duoku.com,1,109
百度游戏,搜索·下载,系统工具,img.m.duoku.com,1,110
百度音乐,在线音乐,音乐,yinyueshiting.baidu.com,1,111
百度音乐,在线音乐,音乐,yinyueshiting.baidu.com,1,112
百思不得姐,漫画,新闻阅读,api.budejie.com,1,113
暴风影音,在线视频,视频,.baofeng.com,1,114
财付通,支付,金融理财,action.tenpay.com,1,115
财付通,支付,金融理财,myun.tenpay.com,1,116
财付通,支付,金融理财,.tenpay.com,1,117
唱吧,视频播放器,视频,api.changba.com,1,118
唱吧,视频播放器,视频,.changba.com,1,119
畅思广告平台,,,stats.cocounion.com,1,120
净化大师,优化,系统工具,www.kingroot.net,1,121
超级课程表,交友,聊天社交,course.myfriday.cn,1,122
超级课程表,交友,聊天社交,qiniu.myfriday.cn,1,123
超级课程表,交友,聊天社交,.myfriday.cn,1,124
大智慧,投资,金融理财,mnews.gw.com.cn,1,125
大众点评,团购·优惠券,购物,app.t.dianping.com,1,126
大众点评,团购·优惠券,购物,l.api.dianping.com,1,127
大众点评,团购·优惠券,购物,efte.dianping.com,1,128
大众点评,团购·优惠券,购物,m.api.dianping.com,1,129
大众点评,团购·优惠券,购物,mapi.dianping.com,1,130
大众点评,团购·优惠券,购物,stat.api.dianping.com,1,131
大众点评,团购·优惠券,购物,.dianping.com,1,132
点心移动,优化,系统工具,pasta.dianxinos.com,1,133
点心移动,优化,系统工具,rc.dxsvr.com,1,134
点心移动,优化,系统工具,.dxsvr.com,1,135
电话邦,电话,电话通讯,apis.dianhua.cn,1,136
金山手机毒霸,安全,系统工具,infoc2.duba.net,1,137
读书巴士,电子书,新闻阅读,api.dushubus.com,1,138
读书巴士,电子书,新闻阅读,.dushubus.com,1,139
多看阅读-小说书城,电子书,新闻阅读,book.duokan.com,1,140
多米音乐,在线音乐,音乐,.duomi.com,1,141
饿了么,商城,购物,api.ele.me,1,142
饿了么,商城,购物,naposapi.ele.me,1,143
饿了么,商城,购物,.ele.me,1,144
飞信,邮箱,效率办公,.fetion.com,1,145
飞信,邮箱,效率办公,.fetionpic.com,1,146
飞信,邮箱,效率办公,fetion-portal.com,1,147
风行视频,在线视频,视频,.funshion.com,1,148
风云直播,电视·直播,视频,realtime.monitor.kukuplay.com,1,149
凤凰网,新闻·资讯,新闻阅读,.ifeng.com,1,150
赶集网,租房·短租,生活服务,image.ganjistatic1.com,1,151
赶集网,租房·短租,生活服务,webim.ganji.com,1,152
赶集网,租房·短租,生活服务,.ganji.com,1,153
赶集网,租房·短租,生活服务,webimget.ganji.com,1,154
高德地图,地图·导航,交通导航,alipay.apilocate.amap.com,1,155
高德地图,地图·导航,交通导航,apiinit.amap.com,1,156
高德地图,地图·导航,交通导航,apilocate.amap.com,1,157
高德地图,地图·导航,交通导航,aps.amap.com,1,158
高德地图,地图·导航,交通导航,kdtaxi.apilocate.amap.com,1,159
高德地图,地图·导航,交通导航,log.amap.com,1,160
高德地图,地图·导航,交通导航,m5.amap.com,1,161
高德地图,地图·导航,交通导航,m.amap.com,1,162
高德地图,地图·导航,交通导航,mm.amap.com,1,163
高德地图,地图·导航,交通导航,restapi.amap.com,1,164
高德地图,地图·导航,交通导航,taobao.apilocate.amap.com,1,165
高德地图,地图·导航,交通导航,.amap.com,1,166
谷歌地图,地图·导航,交通导航,maps.google.cn,1,167
谷歌地图,地图·导航,交通导航,maps.google.com,1,168
怪物弹珠,益智,休闲时间,qq.tz.qq.com,1,169
广东联通沃商城,搜索·下载,系统工具,chat.gd10010.cn,1,170
国双单点登录系统,,,impression.gridsumdissector.com,1,171
航班管理,公交·火车·航班,交通导航,jp.rsscc.com,1,172
和视界,在线视频,视频,cmvideo.cn,1,173
和娱乐,搞笑,新闻阅读,a.10086.cn,1,174
虎扑体育,新闻·资讯,新闻阅读,cc.dace.hupu.com,1,175
虎扑体育,新闻·资讯,新闻阅读,wap.hupu.com,1,176
华为天气,天气,生活实用工具,data.hicloud.com,1,177
华为天气,天气,生活实用工具,query.hicloud.com,1,178
华为天气,天气,生活实用工具,weather.hicloud.com,1,179
惠生活,团购·优惠券,购物,www.zhg3.com,1,180
金山手机毒霸,安全,系统工具,.ijinshan.com,1,181
金山手机毒霸,安全,系统工具,notice.sjk.ijinshan.com,1,182
金山手机毒霸,安全,系统工具,zj.ios.ijinshan.com,1,183
卡卡移动,违章查询,交通导航,api.shijia.kakamobi.com,1,184
卡卡移动,违章查询,交通导航,applet.kakamobi.com,1,185
卡卡移动,违章查询,交通导航,avatar.kakamobi.com,1,186
卡卡移动,违章查询,交通导航,config.kakamobi.com,1,187
卡卡移动,违章查询,交通导航,shiti.dianping.kakamobi.com,1,188
卡卡移动,违章查询,交通导航,static.kakamobi.com,1,189
卡卡移动,违章查询,交通导航,task.wz.kakamobi.com,1,190
卡卡移动,违章查询,交通导航,util.kakamobi.com,1,191
卡卡移动,违章查询,交通导航,.kakamobi.com,1,192
开心听,在线音乐,音乐,kxting.cn,1,193
开心听,在线音乐,音乐,media.kxting.cn,1,194
开心网,新闻·资讯,新闻阅读,api.kaixin001.com,1,195
酷狗音乐,在线音乐,音乐,mobilelog.kugou.com,1,196
酷狗音乐,在线音乐,音乐,rtmonitor.kugou.com,1,197
酷狗音乐,在线音乐,音乐,config.mobile.kugou.com,1,198
酷狗音乐,在线音乐,音乐,exceptionlog.kugou.com,1,199
酷狗音乐,在线音乐,音乐,gad.kugou.com,1,200
酷狗音乐,在线音乐,音乐,gg.kugou.com,1,201
酷狗音乐,在线音乐,音乐,imge.kugou.com,1,202
酷狗音乐,在线音乐,音乐,install2.kugou.com,1,203
酷狗音乐,在线音乐,音乐,ioscdn.kugou.com,1,204
酷狗音乐,在线音乐,音乐,ip2.kugou.com,1,205
酷狗音乐,在线音乐,音乐,kgmobilestat.kugou.com,1,206
酷狗音乐,在线音乐,音乐,kugou.com,1,207
酷狗音乐,在线音乐,音乐,login.user.kugou.com,1,208
酷狗音乐,在线音乐,音乐,log.stat.kugou.com,1,209
酷狗音乐,在线音乐,音乐,m.kugou.com,1,210
酷狗音乐,在线音乐,音乐,mobilecdn.kugou.com,1,211
酷狗音乐,在线音乐,音乐,mobileinstall.kugou.com,1,212
酷狗音乐,在线音乐,音乐,mobileservice.kugou.com,1,213
酷狗音乐,在线音乐,音乐,mvads.kugou.com,1,214
酷狗音乐,在线音乐,音乐,playmusiclog.kugou.com,1,215
酷狗音乐,在线音乐,音乐,push.mobile.kugou.com,1,216
酷狗音乐,在线音乐,音乐,service.mobile.kugou.com,1,217
酷狗音乐,在线音乐,音乐,singerimg.kugou.com,1,218
酷狗音乐,在线音乐,音乐,storage16.android2.kugou.com,1,219
酷狗音乐,在线音乐,音乐,storage3.android2.kugou.com,1,220
酷狗音乐,在线音乐,音乐,trackercdn.kugou.com,1,221
酷狗音乐,在线音乐,音乐,uniservice.kugou.com,1,222
酷狗音乐,在线音乐,音乐,update.mobile.kugou.com,1,223
酷狗音乐,在线音乐,音乐,userinfo.user.kugou.com,1,224
酷狗音乐,在线音乐,音乐,vip.service.kugou.com,1,225
酷狗音乐,在线音乐,音乐,y.service.kugou.com,1,226
酷狗音乐,在线音乐,音乐,.kugou.com,1,227
酷六,在线视频,视频,.ku6.cn,1,228
酷听听书,听书,新闻阅读,.kting.cn,1,229
酷六,在线视频,视频,.ku6.com,1,230
酷我音乐,在线音乐,音乐,artistpicserver.kuwo.cn,1,231
酷我音乐,在线音乐,音乐,img1.kwcdn.kuwo.cn,1,232
酷我音乐,在线音乐,音乐,img3.kwcdn.kuwo.cn,1,233
拓词,语言学习·单词,教育培训,www.towords.com,1,1032
QQ阅读,电子书,新闻阅读,allreader.3g.qq.com,1,1033
QQ阅读,电子书,新闻阅读,ireader.qq.com,1,1034
QQ阅读,电子书,新闻阅读,android.reader.qq.com,1,1035
QQ阅读,电子书,新闻阅读,bookshelf.html5.qq.com,1,1036
QQ阅读,电子书,新闻阅读,ebook.3g.qq.com,1,1037
掌阅iReader,电子书,新闻阅读,cps.zhangyue.com,1,1038
天翼阅读,电子书,新闻阅读,61.130.247.175,1,1039
天翼阅读,电子书,新闻阅读,61.130.247.183,1,1040
今日头条,新闻·资讯,新闻阅读,news.sina.cn/j_toutiao,1,1041
今日头条,新闻·资讯,新闻阅读,www.chinanews.com,1,1042
今日头条,新闻·资讯,新闻阅读,m.chinadaily.com.cn,1,1043
今日头条,新闻·资讯,新闻阅读,.toutiao.com,1,1044
知乎日报,新闻·资讯,新闻阅读,news-at.zhihu.com,1,1045
内涵段子,新闻·资讯,新闻阅读,mon.snssdk.com,1,1046
内涵段子,新闻·资讯,新闻阅读,isub.snssdk.com,1,1047
内涵段子,新闻·资讯,新闻阅读,ic.snssdk.com,1,1048
和阅读,电子书,新闻阅读,wap.cmread.com,1,1049
和阅读,电子书,新闻阅读,client.cmread.com,1,1050
和阅读,电子书,新闻阅读,.cmread.com,1,1051
追书神器,电子书,新闻阅读,api.zhuishushenqi.com,1,1052
爱读掌阅,电子书,新闻阅读,uc.zhangyue.com,1,1053
爱读掌阅,电子书,新闻阅读,push.zhangyue.com,1,1054
起点读书,电子书,新闻阅读,3g.if.qidian.com,1,1055
起点读书,电子书,新闻阅读,uedas.qidian.com,1,1056
塔读小说,日报·杂志,新闻阅读,androidapi22.tadu.com,1,1057
书旗小说,电子书,新闻阅读,api8.shuqireader.com,1,1058
书旗小说,电子书,新闻阅读,api10.shuqireader.com,1,1059
快读免费小说,电子书,新闻阅读,m.qreader.me,1,1060
快读免费小说,电子书,新闻阅读,club.qreader.me,1,1061
快读免费小说,电子书,新闻阅读,ad.qreader.me,1,1062
快读免费小说,电子书,新闻阅读,.qreader.me,1,1063
宜搜小说,电子书,新闻阅读,api.easou.com,1,1064
宜搜小说,电子书,新闻阅读,book.easou.com,1,1065
熊猫看书,电子书,新闻阅读,panda3g.sj.91.com,1,1066
读书巴士,电子书,新闻阅读,www.dushubus.com,1,1067
读书巴士,电子书,新闻阅读,api.dushubus.com,1,1068
开卷有益,电子书,新闻阅读,api2.kingreader.com,1,1069
爱阅读,电子书,新闻阅读,s.iyd.cn,1,1070
爱阅读,电子书,新闻阅读,ps.iyd.cn,1,1071
小说阅读网,新闻·资讯,新闻阅读,opendata.readnovel.com,1,1072
网易云阅读,新闻·资讯,新闻阅读,easyread.163.com,1,1073
网易云阅读,新闻·资讯,新闻阅读,yuedu.163.com,1,1074
网易云阅读,新闻·资讯,新闻阅读,push.yuedu.163.com,1,1075
驾考宝典,交友,聊天社交,api.shijia.kakamobi.com,1,1076
超级课程表,交友,聊天社交,course.myfriday.cn,1,1077
课程格子,社区,聊天社交,kechenggezi.com,1,1078
驾校一点通,考试·驾考,教育培训,m.jxedt.com,1,1079
作业帮,社区,聊天社交,kstj.baidu.com/ctj/zuoye,1,1080
猿题库,语言学习·单词,教育培训,yuantiku.com,1,1081
网易公开课,在线视频,视频,c.open.163.com,1,1082
网易公开课,在线视频,视频,mobile.open.163.com,1,1083
网易公开课,在线视频,视频,g1.163.com,1,1084
我要当学霸,社区,聊天社交,api.iamxueba.com,1,1085
百度文库,电子书,新闻阅读,appwk.baidu.com,1,1086
车轮考驾照,考试·驾考,教育培训,common.auto98.com,1,1087
新华字典,搜索·下载,系统工具,cfg.adsmogo.org,1,1088
新华字典,搜索·下载,系统工具,cfg.adsmogo.mobi,1,1089
新华字典,搜索·下载,系统工具,api2.adsmogo.org,1,1090
新华字典,搜索·下载,系统工具,imp.adsmogo.com,1,1091
Google 翻译,词典·翻译,教育培训,translate.google.com,1,1092
维基百科,日报·杂志,新闻阅读,bits.wikimedia.org,1,1093
维基百科,日报·杂志,新闻阅读,zh.m.wikipedia.org,1,1094
不背单词,语言学习·单词,教育培训,stat.gw.youmi.net,1,1095
不背单词,语言学习·单词,教育培训,oc.gw.youmi.net,1,1096
不背单词,语言学习·单词,教育培训,au.youmi.net,1,1097
有道翻译官,词典·翻译,教育培训,fanyi.youdao.com,1,1098
有道翻译官,词典·翻译,教育培训,dict.youdao.com,1,1099
乐词-新东方,语言学习·单词,教育培训,mapi.ileci.com,1,1100
乐词-新东方,语言学习·单词,教育培训,mapi.ileci.com,1,1101
新标准日语初级,语言学习·单词,教育培训,api.mobile.hujiang.com,1,1102
快快查汉语字典,词典·翻译,教育培训,zidian.kuaikuai.cn,1,1103
旅行翻译官,词典·翻译,教育培训,www.mafengwo.cn,1,1104
旅行翻译官,词典·翻译,教育培训,m.mafengwo.cn,1,1105
万年历黄历,日历,生活实用工具,www.bluecrane.cn/android/calendar,1,1106
糗事百科,漫画,新闻阅读,nearby.qiushibaike.com,1,1107
糗事百科,漫画,新闻阅读,m2.qiushibaike.com,1,1108
布卡漫画,漫画,新闻阅读,cs.bukamanhua.com,1,1109
暴走漫画,在线视频,视频,api.ibaozou.com,1,1110
漫画岛,漫画,新闻阅读,mhjk.1391.com,1,1111
腾讯动漫,电子书,新闻阅读,mobilev3.ac.qq.com,1,1112
猫团动漫,在线视频,视频,manhua.api.61.com,1,1113
魔屏漫画,电子书,新闻阅读,c6.mhmp.cn,1,1114
百思不得姐,漫画,新闻阅读,api.budejie.com,1,1115
冷笑话精选,漫画,新闻阅读,appd2.lengxiaohua.cn,1,1116
和动漫,在线视频,视频,wap.dm.10086.cn,1,1117
荔枝FM,电台,音乐,stat.lizhi.fm,1,1118
懒人听书,听书,新闻阅读,117.25.143.79/yyting,1,1119
喜马拉雅听书,电台,音乐,mobile.ximalaya.com,1,1120
蜻蜓FM,电台,音乐,api.qingting.fm,1,1121
蜻蜓FM,电台,音乐,api2.qingting.fm,1,1122
蜻蜓FM,电台,音乐,logger.qingting.fm,1,1123
蜻蜓FM,电台,音乐,wsod.qingting.fm,1,1124
蜻蜓FM,电台,音乐,upod.qingting.fm,1,1125
氧气听书,听书,新闻阅读,v2.ysjk.189read.com,1,1126
掌阅听书,听书,新闻阅读,iting.ireader.com,1,1127
掌阅听书,听书,新闻阅读,ting.d.ireader.com,1,1128
多听FM,电台,音乐,api.duotin.com,1,1129
多听FM,电台,音乐,c3.duotin.com,1,1130
考拉FM电台,电台,音乐,api.kaolafm.com,1,1131
考拉FM电台,电台,音乐,passport.kaolafm.com,1,1132
考拉FM电台,电台,音乐,msg.kaolafm.com,1,1133
凤凰FM,电台,音乐,diantai.ifeng.com,1,1134
尚听FM,电台,音乐,xml3.ting139.com,1,1135
墨迹天气,天气,生活实用工具,lbs.moji.com,1,1136
墨迹天气,天气,生活实用工具,weather.moji.com,1,1137
墨迹天气,天气,生活实用工具,rt.stat.moji001.com,1,1138
墨迹天气,天气,生活实用工具,app.moji001.com,1,1139
91黄历天气,天气,生活实用工具,api.weather.rj.91.com,1,1140
最美天气,天气,生活实用工具,weather.coolyun.com,1,1141
雅虎天气,天气,生活实用工具,yahooapis.com,1,1142
懒人天气,天气,生活实用工具,weather.51juzhai.com,1,1143
天气预报,天气,生活实用工具,qq.ip138.com,1,1144
中国天气通,天气,生活实用工具,app.weathercn.com,1,1145
中央天气预报,天气,生活实用工具,common.nineton.cn,1,1146
中央天气预报,天气,生活实用工具,tj.nineton.cn,1,1147
2345天气王,天气,生活实用工具,tools.2345.com,1,1148
2345天气王,天气,生活实用工具,tianqi.2345.com,1,1149
大姨吗,交友,聊天社交,api.yoloho.com,1,1150
春雨医生,健康,运动健康,api.chunyuyisheng.com,1,1151
快速问医生,健康,运动健康,zys.iapp.120.net,1,1152
美柚,健康,运动健康,hawkeye.seeyouyima.com,1,1153
美柚,健康,运动健康,data.seeyouyima.com,1,1154
美柚,健康,运动健康,users.seeyouyima.com,1,1155
美柚,健康,运动健康,circle.seeyouyima.com,1,1156
到喜啦,日历,生活实用工具,api.daoxila.com,1,1157
宝宝树孕育,健康,运动健康,www.babytree.com,1,1158
妈妈圈,健康,运动健康,chat.mapi.mama.cn,1,1159
妈妈圈,健康,运动健康,mapi.mama.cn,1,1160
妈妈帮,健康,运动健康,mobile.mmbang.com,1,1161
我要早睡,健康,运动健康,api.secretlisa.com/app/rec_apps?app=com.secretlisa.sleep,1,1162
中华万年历日历,天气,生活实用工具,v2-client.suishenyun.cn,1,1163
中华万年历日历,天气,生活实用工具,pcstats.suishenyun.net,1,1164
365日历,天气,生活实用工具,when.coco.365rili.com,1,1165
365日历,天气,生活实用工具,sub.365rili.com,1,1166
365日历,天气,生活实用工具,weather.365rili.com,1,1167
365日历,天气,生活实用工具,d2.365rili.com,1,1168
365日历,天气,生活实用工具,.365rili.com,1,1169
万年历,日历,生活实用工具,cfg.51wnl.com,1,1170
万年历,日历,生活实用工具,c.51wnl.com,1,1171
万年历,日历,生活实用工具,s.51wnl.com,1,1172
万年历,日历,生活实用工具,.51wnl.com,1,1173
粉粉日记,日历,生活实用工具,api.fenfenriji.com,1,1174
生日管家,日历,生活实用工具,stat.octinn.com,1,1175
生日管家,日历,生活实用工具,api.octinn.com,1,1176
正点日历,日历,生活实用工具,cal.stat2.zdworks.com,1,1177
生活日历,日历,生活实用工具,v2.iweekapi.com,1,1178
联想日历,天气,生活实用工具,calendar.lenovomm.com,1,1179
豆果美食,美食·菜谱,生活实用工具,api.douguo.net,1,1180
饿了么,商城,购物,api.ele.me,1,1181
饿了么,商城,购物,.ele.me,1,1182
好豆菜谱,美食·菜谱,生活实用工具,api.hoto.cn,1,1183
肯德基,餐厅推荐,生活服务,dt.4008123123.com,1,1184
肯德基,餐厅推荐,生活服务,a.kfc.com.cn,1,1185
肯德基,餐厅推荐,生活服务,res.kfc.com.cn,1,1186
肯德基,餐厅推荐,生活服务,.kfc.com.cn,1,1187
美食杰,美食·菜谱,生活实用工具,api.meishi.cc,1,1188
肯德基优惠券,团购·优惠券,购物,coupon.2000tuan.com,1,1189
肯德基优惠券,团购·优惠券,购物,mk.2000tuan.com,1,1190
肯德基宅急送,团购·优惠券,购物,a.4008823823.com.cn,1,1191
肯德基宅急送,团购·优惠券,购物,a.4008823823.com.cn,1,1192
必胜客,餐厅推荐,生活服务,api.m.pizzahut.com.cn,1,1193
中国移动手机营业厅,电话,电话通讯,clientaccess.10086.cn,1,1194
江苏移动掌厅客户端,通讯辅助,电话通讯,service.js.10086.cn,1,1195
广东移动10086,搜索·下载,系统工具,gd.10086.cn,1,1196
快递100,快递,购物,p.kuaidi100.com,1,1197
违章查询管家,违章查询,交通导航,app.qichekb.com,1,1198
掌上营业厅,电话,电话通讯,wap.cq.10086.cn,1,1199
江苏电信掌上营业厅,营业厅,生活服务,61.160.137.140,1,1200
江苏电信掌上营业厅,营业厅,生活服务,61.160.137.141,1,1201
天翼客服,营业厅,生活服务,content.kefu.189.cn,1,1202
天翼客服,营业厅,生活服务,app.kefu.189.cn,1,1203
广东天翼,电话,电话通讯,api.dx.app.cm,1,1204
广东天翼,电话,电话通讯,eshipgdt.d2.sc.omtrdc.net,1,1205
116114,交通票务,交通导航,v1.api.wo116114.com,1,1206
116114,交通票务,交通导航,bao.api.wo116114.com,1,1207
携程旅行,交通票务,交通导航,m.ctrip.com,1,1208
